nodeid,nodetype,x,y,z,S11,S22,S33,S12,S13,S12,mises
1647,0,0.004107,-0.128224,0.007077,2785.484100,-1636830.802083,609.757019,9839.749483,-584.587652,-20329.627279,1640073.500000
1648,0,-0.002573,-0.137698,0.012677,-21427.864057,-1631094.723214,-34633.024554,545.074853,-12713.992061,-42289.553327,1490688.750000
1649,0,0.092194,-0.146125,0.092904,137357.047852,-477635.138672,20450.122925,-279041.383789,21567.504921,8672.103107,813806.625000
1650,0,0.087024,-0.146146,0.077110,209403.229403,-411842.951705,58079.803567,-250086.877131,4025.353610,187.504972,830505.250000
1651,0,0.098068,-0.138874,0.066542,-49319.765686,-579535.095052,-45663.951823,-254419.635417,7674.005070,-773.832163,716336.937500
1652,0,0.113471,-0.126957,0.056060,-187518.766958,-398548.817007,-34365.360389,-175740.591496,-65.048685,4580.269855,674044.750000
1653,0,0.111797,-0.148496,0.055219,-71536.200765,-356997.227214,1087.988545,-183030.937500,-4883.795928,-874.994219,516442.656250
1654,0,0.104962,-0.143509,0.084075,-40089.669708,-479508.696094,-7499.762882,-216086.321680,6490.186489,-2369.643746,583546.250000
1655,0,0.020405,-0.172473,0.055529,-25077.198690,-388058.018975,-35720.370700,197276.616536,-2156.095916,1919.567990,478363.625000
1656,0,0.019847,-0.167919,0.035670,31932.590780,-549875.830404,-22835.748851,202003.253906,21762.960052,-23468.536120,516938.281250
1657,0,0.007164,-0.188543,0.035258,-33582.691162,-449340.758681,-70698.603271,88912.790717,2250.492733,-20357.179186,516938.281250
1658,0,0.000100,-0.179139,0.056276,-25291.489380,-549797.550781,-103395.705709,-17966.697327,2165.115824,-9722.853750,478363.625000
1659,0,0.049203,-0.178993,0.049074,-136059.028992,-191911.842631,-68737.537384,93658.830607,3247.451024,4926.190450,118037.664062
1660,0,0.041857,-0.164453,0.034933,94900.880258,-61614.578947,64147.977990,163796.687247,5944.559758,-467.273738,565499.937500
1661,0,0.042005,-0.164326,0.056050,117515.164016,-36761.977609,89441.410907,162338.704309,-8041.790426,-2263.376080,555936.000000
1662,0,0.027621,-0.183528,0.028035,-122826.682861,-253638.580654,-43779.880580,156578.845145,10391.655088,-19134.004543,542091.625000
1663,0,0.000475,-0.161517,0.075341,-16691.471875,-933618.581250,-89111.701508,32957.295508,5306.812415,40625.819153,852558.062500
1664,0,0.001407,-0.161714,0.053682,-22309.777144,-960627.718750,-105524.008612,13668.088423,3207.792536,2580.710827,865854.750000
1665,0,-0.158816,-0.078557,0.019077,-111770.946742,-400318.601562,-21588.778480,198011.238979,3113.702323,-9587.034042,300822.187500
1666,0,-0.141051,-0.095200,0.033153,-128108.653874,-475396.889062,-35877.122829,284716.188021,-68.611902,-15285.186194,631368.687500
1667,0,0.021486,-0.168244,0.077069,21109.298315,-394383.704102,2816.593750,252658.671875,-34900.994983,212.257593,805208.875000
1668,0,0.073188,-0.170855,0.070067,-257207.442949,-666906.039168,-202299.933860,-270616.029229,27487.112696,19053.933372,1705473.000000
1669,0,0.113471,-0.126957,0.035042,-176056.543262,-385382.040625,-25243.560402,-179107.277409,2747.783181,-99.394478,477340.562500
1670,0,0.118396,-0.143253,0.029558,-78576.747671,-309197.659856,15866.024869,-156460.721004,7404.041446,1083.925401,516442.656250
1671,0,-0.149336,-0.080025,0.067457,-162481.284579,-529141.499290,-56372.928600,260477.593750,-4802.864426,7178.105802,563933.312500
1672,0,-0.147228,-0.081053,0.046422,-157900.043102,-559856.666193,-63789.124157,281689.234375,-6896.125211,-3822.416465,1104341.750000
1673,0,-0.139965,-0.096861,0.056091,-124592.002441,-458921.207031,-31869.093791,281935.981120,1257.901778,-535.942886,601847.187500
1674,0,-0.160598,-0.091854,0.049248,-73335.718736,-271411.393029,16207.277461,117887.676157,277.865461,-4337.994062,320301.593750
1675,0,-0.156032,-0.069112,0.056426,-116220.866978,-509904.540179,-51721.635969,225034.944475,-1211.172884,465.743655,607265.250000
1676,0,-0.155775,-0.068295,0.077110,-148037.564236,-584601.210069,-52858.255046,261005.569010,3512.026622,-3115.178514,613954.125000
1677,0,0.145502,-0.000570,0.011847,568144.533381,-89570.760698,69265.639737,2526.391133,-31955.093783,6728.656609,614696.937500
1678,0,-0.171611,-0.068956,0.070107,-79857.316064,-258744.217698,10400.778733,126986.309857,64.676525,922.400085,613954.125000
1679,0,-0.072191,-0.153501,0.031833,213850.957595,-306466.883714,51249.983070,35985.812124,26420.526447,16784.177004,658151.812500
1680,0,-0.050063,-0.163652,0.034767,67674.615704,-27054.301063,57059.195838,-117131.421199,-11627.442599,5041.820181,281283.406250
1681,0,-0.071130,-0.171717,0.028030,-123066.737571,-486958.737216,-135434.093783,30431.595703,12024.653060,-2806.302335,279590.218750
1682,0,-0.062973,-0.156794,0.045232,228500.637251,-117946.992745,85721.474310,-126127.385476,-1149.623713,7783.308283,658151.812500
1683,0,-0.071211,-0.171765,0.048943,-105736.262957,-538711.261858,-144508.089137,77952.762347,-4849.340137,737.453666,196191.703125
1684,0,-0.046465,-0.178635,0.049042,-84879.838562,-86709.809977,-20147.534541,-110550.690592,-3550.537168,-8189.909292,191715.687500
1685,0,0.144297,0.000083,0.071978,645977.351562,-44808.056866,107810.041797,4639.811252,33318.790796,1324.858876,656450.937500
1686,0,-0.049654,-0.162886,0.056283,70497.557271,5125.311808,71524.844157,-125406.960470,-5070.728878,-5547.222574,196191.703125
1687,0,0.101985,-0.102038,0.052577,-133693.089160,-348110.629688,-11030.150586,-13166.309375,6891.856715,-1020.879810,380295.375000
1688,0,0.101985,-0.102038,0.073595,-121468.545117,-350485.215625,-4271.180615,-16833.270703,6461.644843,-14807.391107,520147.343750
1689,0,-0.078825,-0.150865,0.056091,187996.089252,-386290.648060,45551.344464,126369.731119,-8269.536443,-435.129319,205230.750000
1690,0,-0.060928,-0.158410,0.066891,180248.958740,-121811.026278,66909.259277,-85288.909624,-10100.918751,-2168.156787,205230.750000
1691,0,-0.048521,-0.163015,0.077110,74446.151012,31956.335982,83496.151989,-140342.601207,9576.781006,2103.109163,586726.437500
1692,0,-0.070886,-0.171634,0.069947,-121024.528737,-432152.156006,-123796.111572,22445.441264,-7785.716274,6828.050883,1237832.375000
1693,0,-0.046760,-0.178802,0.070032,-110708.422933,-114897.141886,-34755.712560,-101064.434224,6313.726603,2919.144761,140023.421875
1694,0,-0.080685,-0.148636,0.077252,230312.947388,-337791.599521,68261.882879,121345.463068,-13887.681197,-2854.326943,676363.812500
1695,0,-0.063959,-0.164873,0.085834,5877.843018,-234610.689069,-22366.033042,-34030.979911,-5237.348737,16467.337742,298914.500000
1696,0,-0.048010,-0.178589,0.088077,-134788.508789,-138377.328463,-34442.831519,-83307.321289,12673.076699,23509.622306,140023.421875
1697,0,-0.029869,-0.177386,0.091407,-59057.022070,-251051.120148,-14167.911948,-162368.723828,20906.425459,6426.739644,290292.750000
1698,0,-0.023716,-0.184074,0.072056,-69800.299142,-319747.040179,-74978.729736,-121370.182757,5416.315698,14640.749683,290292.750000
1699,0,-0.030379,-0.166744,0.091280,47691.823886,-86545.980097,49370.688976,-191366.404474,43149.175293,6814.992587,256868.062500
1700,0,0.185794,-0.005388,0.034156,77372.273641,-367960.219792,-7093.723950,-14310.532670,-1509.646802,-1442.064946,488706.031250
1701,0,-0.029655,-0.167570,0.077110,-493.221879,-235963.624112,20271.677335,-216973.894886,37179.893155,20967.911670,256868.062500
1702,0,0.185483,-0.004543,0.013731,103324.690561,-381996.783654,-16731.736920,-42270.859225,-1126.127065,-1626.906016,440330.812500
1703,0,0.187330,0.019568,0.011334,45740.468473,-345271.137074,-8319.319891,107047.627841,4909.558616,561.157571,485164.218750
1704,0,0.171239,0.009860,0.013033,205705.246504,-345106.781250,-2578.215751,68771.539124,-3444.329511,-7006.268040,770318.562500
1705,0,0.163353,0.050659,0.048885,-105159.801082,-414039.628606,-45062.296922,188667.423377,-5.163734,-259.365306,289385.343750
1706,0,0.155430,0.067891,0.049043,-154224.164795,-479468.374349,-60332.793671,213487.212402,2564.160383,1324.819291,904276.625000
1707,0,-0.167314,-0.028682,0.029787,22618.121284,-426786.111779,-33557.016019,198459.514423,6332.161031,9420.203502,466605.343750
1708,0,0.158819,0.046925,0.012544,-101365.928223,-491675.491211,-35160.716400,252557.024414,26802.102478,-16122.956207,615951.750000
1709,0,0.160575,0.054466,0.027970,-127999.117079,-468314.079861,-44950.485184,215138.642795,-994.519379,480.669947,835730.250000
1710,0,0.176100,0.069036,0.011513,-83504.060655,-165534.951931,11008.376678,79553.092719,6520.739471,11127.452881,156045.875000
1711,0,0.178283,0.050391,0.027476,-83136.460554,-216602.887974,5164.760507,142956.324219,1264.362322,-450.863050,263343.375000
1712,0,0.171238,0.035072,0.018840,-36772.605854,-361066.454327,-17266.975011,202664.185697,6916.205811,-16497.327984,373481.406250
1713,0,-0.126167,-0.107488,0.011474,-73502.684182,-266653.115986,19815.384174,281217.260216,1737.497408,-26030.472254,662310.812500
1714,0,-0.145939,-0.114973,0.028035,-55668.487300,-210017.401646,26290.944770,126544.615095,-7049.528251,-9553.497034,367552.125000
1715,0,-0.128108,-0.112262,0.035042,-109425.855276,-234738.866477,28603.694968,263969.532670,-7831.471375,6304.883420,631368.687500
1716,0,-0.001235,-0.147281,0.071795,-128708.408070,-1563666.676136,-197088.553156,-3806.934615,4638.822113,48547.277621,1564185.125000
1717,0,-0.000282,-0.147247,0.089709,-74287.167458,-1426980.420455,-112949.395619,5186.694236,4738.505520,55754.161088,976483.312500
1718,0,0.000610,-0.177985,0.077523,-27150.601416,-582735.558854,-80358.459733,-15477.615104,1323.111009,21741.231222,478363.625000
1719,0,-0.015019,-0.169856,0.091856,9447.701698,-579522.268052,-2693.823200,-200400.661809,41319.918505,20400.070594,1079992.625000
1720,0,-0.166252,-0.077161,0.093427,-99320.877368,-291467.352344,5351.821266,157674.276447,8957.853473,12773.267187,613954.125000
1721,0,-0.185398,0.002325,0.077058,88348.243921,-426710.795312,-11493.814316,-28028.570752,-8515.762241,1699.666614,479132.593750
1722,0,0.144266,0.000037,0.052577,618282.953125,-71397.012745,110173.396839,1274.305649,3885.826557,4203.417467,700829.000000
1723,0,0.123737,0.000000,0.052547,704447.403125,4586.576987,54173.017480,4763.354245,2242.292153,566.268740,699333.875000
1724,0,0.167756,0.028004,0.056091,37905.042902,-381030.399148,-28375.266957,194347.678977,7730.879022,9357.532286,451494.093750
1725,0,0.000255,-0.100248,0.073127,-1973.151423,-1703982.625000,-10605.947388,224.015317,-344.478190,-6429.761610,1727510.125000
1726,0,0.004259,0.020593,0.091337,277866.019832,-861002.792067,-45796.178974,-7920.491756,9621.699838,43130.950763,929295.812500
1727,0,-0.013043,0.010496,0.070062,248193.954241,-729987.886161,-4026.090203,-47757.490237,14887.655872,9265.477796,885891.250000
1728,0,-0.001519,-0.013440,0.083008,255737.346354,-722278.138021,-25444.433070,790.104129,17957.241577,-22041.429022,860334.437500
1729,0,-0.000000,0.031489,0.073565,194460.193576,-1252699.203125,-94442.187391,-886.484178,2130.131097,28831.666938,1880770.875000
1730,0,0.000746,0.042054,0.091533,60545.340820,-1811220.318750,-183798.864551,24094.473352,-5198.291797,96893.223486,1847359.250000
1731,0,0.015433,0.007040,0.088381,242754.901562,-748536.837500,-3141.465308,22535.942188,7801.495801,-12870.098975,910011.312500
1732,0,0.130654,0.111303,0.017214,-93020.355662,-163228.205017,18102.944906,258728.098307,-389.573922,12364.957862,307955.468750
1733,0,0.150201,0.109486,0.028026,-31072.574477,-190847.813547,22377.866596,113302.669565,3350.641697,10669.530086,208937.437500
1734,0,0.073000,0.073000,0.031528,93501.531461,-152126.261914,6052.312512,-24452.089478,-4541.000024,-5068.948236,281974.875000
1735,0,0.087495,0.087495,0.031528,102997.941895,-143273.220703,42628.790686,-36223.382642,-7574.265546,-15210.635742,690068.062500
1736,0,0.104962,0.143509,0.021019,-120267.725848,-413976.355957,-23607.853394,205710.156669,-11196.943368,21698.762137,282723.687500
1737,0,0.092194,0.146125,0.012189,-54278.340393,-474750.144531,-8508.072540,313222.805664,-22080.143440,41415.945831,717750.125000
1738,0,0.079953,0.148445,0.013629,-40062.250341,-437253.435937,-15048.799707,334663.584375,-46996.855127,44286.948438,717750.125000
1739,0,0.164368,0.086026,0.015987,-43359.182812,-185600.575158,10510.348558,82735.582116,979.066303,10485.952430,266389.375000
1740,0,0.036820,0.169275,0.011457,-238719.702271,-296951.327507,30766.123863,-127032.396729,21189.135750,1302.173096,625186.437500
1741,0,0.027621,0.183528,0.035021,-324462.387486,-425921.439872,35587.793108,-124121.624643,810.883937,34400.877441,485176.031250
1742,0,-0.148835,0.112193,0.030107,-51108.495739,-165764.824563,28676.965354,-97985.404952,-7616.636217,9668.971019,193086.406250
1743,0,-0.161543,0.091922,0.028030,-62187.052930,-200482.944141,23993.433667,-105920.150415,3648.260657,10189.723755,320364.468750
1744,0,-0.183071,-0.030642,0.070103,-40001.025091,-291203.137074,-3211.689664,153444.069247,4062.667818,743.353049,400457.625000
1745,0,-0.167314,-0.028682,0.071824,4452.602183,-435950.489583,-37437.437297,211633.312500,3218.569956,-15029.183184,400457.625000
1746,0,-0.167312,-0.028464,0.050365,6125.165383,-440293.197917,-39195.983496,202804.732292,-1462.296943,-2492.669226,751679.437500
1747,0,0.126940,0.001150,0.033498,698164.339844,8126.295502,55763.720993,3988.264036,-14882.411129,1337.509581,633997.187500
1748,0,0.144266,0.000037,0.031498,620823.426136,-67131.488237,100963.109553,3450.679366,-21761.043868,4091.598543,784988.187500
1749,0,-0.183071,-0.030642,0.049085,-24694.386703,-303477.006250,-8411.149976,148660.508203,734.441045,-29.336301,397094.656250
1750,0,-0.169930,-0.005365,0.070052,260467.671417,-372027.621094,20976.929159,48496.611369,-18582.903886,-3136.831103,581234.312500
1751,0,0.012556,-0.176235,0.019896,17481.735915,-619447.722238,-28055.931641,157279.968366,23453.638471,-34050.117205,773751.875000
1752,0,0.093415,0.161952,0.013507,-124876.829289,-380725.337740,15086.207548,340992.615385,-6663.043739,25835.829992,563783.812500
1753,0,0.086523,0.145942,0.028020,-10753.389868,-359133.818750,-5069.243628,300397.479687,-27359.251208,28253.896826,717750.125000
1754,0,-0.131111,0.130711,0.050170,-150014.356181,-163674.904460,19549.490941,-143917.941366,-1416.087789,1485.267406,111749.507812
1755,0,-0.176053,-0.059021,0.013337,-76877.828788,-221357.832546,17569.691884,126378.026925,-7840.545131,-6684.067926,214491.781250
1756,0,-0.172343,-0.068543,0.028066,-73185.850994,-237432.467984,15825.363942,106284.622370,-6256.986284,-1856.152155,603611.312500
1757,0,-0.178360,-0.049767,0.027580,-69740.555908,-225279.773328,8427.612555,131210.634521,-2114.659601,2611.849805,332703.187500
1758,0,-0.162901,-0.049714,0.034188,-122199.223842,-494083.319754,-55590.297684,220636.752790,-3522.301955,8232.792436,619603.750000
1759,0,-0.178708,-0.044926,0.009443,-70245.484375,-245708.133789,10405.027060,160561.686523,-8349.516029,-3254.601891,410407.875000
1760,0,0.029514,0.029514,0.052547,72134.162866,-298125.594531,48603.123926,41132.041895,-667.305320,8991.677679,843020.125000
1761,0,-0.161089,-0.092454,0.028787,-57839.952515,-247979.461589,17554.562050,109843.064453,-2133.329027,-8829.494237,307962.812500
1762,0,-0.156811,-0.070234,0.034601,-119592.893229,-504653.867839,-41789.413216,223512.822103,-10129.358805,2628.838272,603611.312500
1763,0,-0.171696,-0.069342,0.049724,-73874.027929,-246294.909979,12243.335277,119964.910156,-1483.229465,-1669.750993,294920.750000
1764,0,0.167756,0.028004,0.035072,24829.410610,-379930.796317,-30628.112231,183948.419643,692.348825,-10213.968699,640639.312500
1765,0,0.187940,0.009617,0.092009,100085.214881,-369089.603365,-15859.475648,61922.997493,4100.821371,-1057.259689,417344.468750
1766,0,0.169625,0.007789,0.077095,234102.965454,-303517.630859,22375.516246,61704.066742,13019.891265,9134.911112,439761.843750
1767,0,0.183900,0.024027,0.070103,25058.912870,-325201.042067,-10681.893503,145491.644531,-114.227116,1842.974240,311107.343750
1768,0,-0.065507,-0.000120,0.094658,763247.705078,-92423.510727,75979.330185,-6338.717644,38732.314992,17809.434048,752004.312500
1769,0,0.173476,0.011605,0.092561,188269.483154,-360389.710069,-6020.539402,128204.092122,16487.478312,10021.473314,682690.125000
1770,0,0.140206,0.098672,0.012196,-118695.436635,-388970.762044,-34641.700399,261192.326497,2378.109866,40175.529338,913840.750000
1771,0,0.134346,0.104439,0.035042,-128978.897694,-315480.211217,-22008.150321,275312.311105,-5114.862409,10532.843279,556762.000000
1772,0,0.155836,0.075839,0.011875,-136908.854687,-397631.173438,-15799.897803,206214.975391,3201.136255,14744.300269,596924.937500
1773,0,0.145904,0.086483,0.028024,-183196.864888,-462163.715199,-59402.537953,248614.696555,-1769.319892,17620.712811,556762.000000
1774,0,0.089178,0.161743,0.035246,-107704.586164,-343568.009766,4266.730811,298734.270089,-3413.047494,3019.548807,691992.312500
1775,0,-0.012458,-0.189434,0.095546,-46493.384721,-502191.353693,-38744.204065,-88517.907937,13893.892571,38936.361528,490142.906250
1776,0,0.009713,-0.172112,0.090705,-5278.679535,-706593.032292,-41655.694564,108483.453255,-12271.981808,35655.268860,747192.750000
1777,0,0.027621,-0.183528,0.070073,-103583.096835,-249420.834513,-52134.643962,171796.790365,-8851.648862,22102.612808,218160.281250
1778,0,0.030549,-0.175532,0.092077,-69798.706189,-261721.294678,-33345.384247,217419.797852,-20133.389567,17408.440872,331732.843750
1779,0,0.144734,0.078756,0.091924,-147806.178571,-440334.388393,-33340.796605,220035.577009,-8390.361625,-10910.096121,970305.750000
1780,0,0.173386,0.066981,0.077063,-79948.817231,-145895.220215,22907.036659,77735.113610,-8146.067059,-8648.913087,195331.125000
1781,0,0.145641,0.087472,0.070042,-156612.527203,-443278.469351,-59123.897095,229865.075120,3042.615265,-9465.410776,931688.437500
1782,0,0.172230,0.072850,0.093171,-77432.866135,-117537.173866,15191.255041,80326.701425,-8213.792729,-7687.474094,195331.125000
1783,0,0.164185,0.096086,0.094200,-32806.063461,-150164.791211,12109.313940,55498.557886,-7360.743387,-7596.613391,278497.031250
1784,0,0.160961,0.092333,0.077027,-47494.520241,-160327.994229,17691.774336,76606.723899,976.555101,-8715.242983,130894.390625
1785,0,0.100342,0.136881,0.062612,-194010.315430,-541870.606585,-105426.510921,259237.237863,5910.200566,-10456.653253,631445.437500
1786,0,0.123715,0.138686,0.064973,-75162.397517,-146793.663199,35255.548731,68798.707923,-3462.283583,1670.940872,321972.562500
1787,0,0.113471,0.126957,0.049033,-209729.777856,-309835.745443,-49575.167227,191481.090495,-4162.372132,2499.814876,523781.593750
1788,0,0.111289,0.148864,0.070067,-91036.707086,-279136.733941,11440.668301,159755.432292,-2222.331482,-5019.859701,714940.562500
1789,0,0.098567,0.138080,0.035471,-169598.853094,-529141.287642,-91974.109908,264066.632457,-15670.457753,11348.478912,957052.687500
1790,0,0.113471,0.126957,0.028014,-223435.866150,-318222.115885,-43395.679891,204983.658691,-5306.017588,-104.724938,334328.093750
1791,0,0.116606,0.144661,0.032402,-86614.130938,-207676.251901,24406.547530,101939.884347,-1124.838858,4593.578352,221667.562500
1792,0,-0.139958,0.096420,0.096480,-99507.372769,-432001.475852,-25788.783103,-274478.031605,4162.647637,-48877.309171,544845.687500
1793,0,-0.177811,0.049777,0.095053,-114460.496671,-214639.903853,2090.207176,-151158.580256,11874.641424,758.003485,303842.562500
1794,0,-0.076521,-0.157253,0.092838,54784.102686,-550087.371558,-42849.191431,181072.845801,-42035.624927,7843.187891,200762.281250
1795,0,-0.092457,-0.145816,0.093245,182948.603809,-490937.974609,20500.646240,230696.450000,-27687.050098,-17937.086743,705800.875000
1796,0,-0.093416,-0.160611,0.074487,-238823.890259,-789232.643229,-175965.908124,406405.851042,-17542.824601,24077.437382,833938.125000
1797,0,-0.096591,-0.158046,0.091221,-159252.803561,-643869.651442,-58346.454760,426853.816106,-809.563322,-24130.236346,833938.125000
1798,0,-0.044009,-0.044009,0.052547,5454.683398,-239732.100391,22545.546375,-138834.413281,-10468.043799,-5411.823636,834136.812500
1799,0,0.167756,-0.028004,0.077110,59734.181962,-386377.933239,-18391.737151,-196894.436790,-4668.055136,-20206.000323,539691.375000
1800,0,0.080302,0.168127,0.050003,-275885.621875,-384941.714062,-10016.358359,343220.372656,-218.669730,-5284.091028,691992.312500
1801,0,0.070317,0.155072,0.054880,39085.674367,-279608.742228,28540.436071,223543.373210,2112.563136,-3767.249545,565146.812500
1802,0,0.086735,0.146508,0.056022,-27189.224288,-334317.080966,-3210.281305,299348.830256,1244.577592,-7390.871047,691992.312500
1803,0,0.102560,0.154922,0.052777,-107391.340408,-278796.468471,19698.113334,202877.146484,-2141.619943,1865.751975,691992.312500
1804,0,0.178624,-0.050123,0.056009,-65918.392578,-233584.739879,4050.199097,-143981.818537,1736.866759,3067.981076,315918.468750
1805,0,0.013043,0.010496,0.049044,216478.986003,-714175.231771,-24258.273661,40652.721476,-986.860402,4622.629761,904828.687500
1806,0,0.062665,0.000255,0.033717,693136.256250,21748.269504,79130.817187,7687.627417,24144.217773,-3253.833069,669405.687500
1807,0,-0.001542,-0.146807,0.049927,-157483.767802,-1592567.631944,-227310.510091,4365.437541,511.512611,3438.594957,1090391.125000
1808,0,0.046926,-0.179567,0.070103,-134815.725739,-226001.653315,-76431.307261,68029.973736,6330.168655,15954.015427,103113.421875
1809,0,0.058504,0.058504,0.031528,100206.745557,-154103.647266,3509.145862,-23043.582715,-2474.654221,6491.706961,245613.062500
1810,0,0.186657,-0.024734,0.095210,22335.063342,-319874.750000,-9992.142725,-148470.318359,-6395.207021,-2678.665503,481733.531250
1811,0,-0.013716,-0.011780,0.035088,169586.243359,-743557.960938,-37789.395117,8337.788599,-9735.220813,12103.100848,873428.875000
1812,0,-0.027219,-0.027580,0.034593,9361.544271,-424926.851562,9042.210069,-57149.025825,-4332.517795,-278.247925,690804.875000
1813,0,0.004348,-0.010496,0.056050,221465.089062,-762765.893750,-16284.105007,-5317.300675,109.060581,-1749.956563,928778.875000
1814,0,-0.004348,0.010496,0.049044,225825.376149,-816221.930147,-21211.780340,-19055.974419,-250.685651,-13280.952482,641750.312500
1815,0,-0.016645,-0.001801,0.049044,231218.760653,-706534.203125,-13749.966178,-6219.879872,-1260.183553,-8682.046642,979662.125000
1816,0,-0.000160,0.050600,0.072525,-3531.156860,-1911399.625000,-168578.238556,9035.130119,-6444.306278,45326.349915,1887844.375000
1817,0,-0.001533,0.044301,0.055174,-7769.490326,-1801173.650568,-221031.596680,-2951.224354,-6333.061079,-16910.488066,1850896.500000
1818,0,-0.000000,0.062238,0.052547,753.610892,-1936228.175000,-120918.362109,1198.916824,-2796.106374,-723.122259,1888308.875000
1819,0,-0.002699,-0.118914,0.008767,328.905631,-1648553.339286,-12789.864223,5807.727351,74.583923,-5428.780291,1643341.250000
1820,0,0.004348,0.010496,0.070062,228980.221755,-772253.194712,-23926.830679,35485.263972,-4355.560481,14738.718186,971435.187500
1821,0,0.172452,-0.077798,0.012376,-58695.729670,-109308.419300,13718.975481,-58101.935414,4511.176727,-1911.708527,253057.562500
1822,0,0.040571,0.000092,0.033122,644903.041406,-247586.083691,135404.750488,6422.090198,46848.579639,-968.328918,546404.125000
1823,0,-0.001246,-0.079695,0.033334,-832.183698,-1705496.331250,-20663.806328,-1824.232285,-2225.747385,5271.730737,1685013.125000
1824,0,-0.000707,-0.082740,0.014208,2887.746161,-1664113.225000,-6985.355087,2092.039347,-3168.368651,3057.550314,1651823.000000
1825,0,0.000447,-0.058928,0.030762,-1194.875378,-1687282.250000,-75597.386438,-5396.889829,-1268.720225,25645.997974,1638808.125000
1826,0,-0.000876,-0.082020,0.053036,1641.709315,-1716695.268750,-25732.249658,-735.688412,240.762923,-4459.554529,1685705.375000
1827,0,0.101983,-0.103345,0.012442,-145418.185525,-286172.060957,1003.444025,-49873.168679,13671.616190,42258.808150,382583.531250
1828,0,0.111341,-0.128852,0.010216,-205971.882324,-482242.687695,-49777.822119,-111807.562891,24143.464352,3.060059,477944.218750
1829,0,0.101985,-0.102038,0.031558,-140421.510156,-347269.442969,-11446.444385,-15395.615234,5364.619417,13178.877328,494209.812500
1830,0,0.087909,-0.088793,0.014128,58942.813965,-271179.965712,34229.362196,96620.790690,-3137.299839,15776.149362,885621.562500
1831,0,0.114292,-0.001018,0.010598,645269.573864,-5586.465909,10857.784649,12872.544070,-8274.993852,-729.264992,614696.937500
1832,0,0.172770,-0.068519,0.054795,-85336.795673,-151754.506836,19084.019315,-68361.969296,-2880.708730,-1814.872709,282566.937500
1833,0,0.167756,-0.028004,0.049002,8063.427630,-415701.774554,-37204.116839,-194367.898996,-8903.881721,8932.048941,404810.562500
1834,0,-0.010037,0.171400,0.070168,-174191.310569,-643385.046875,-966.690119,128285.923340,3430.882452,-40747.362638,569580.875000
1835,0,0.006390,0.169446,0.069608,-128188.047175,-723895.342548,-18859.610910,-39287.869159,-3982.737608,-52241.979192,1129268.875000
1836,0,0.027621,0.183528,0.056039,-320105.980306,-433981.431152,54100.665853,-123829.495677,-3301.456141,-4792.008840,485176.031250
1837,0,0.029149,0.181933,0.081318,-395183.795573,-375456.390971,53267.576396,-77358.274292,-1589.273490,-25279.991547,525922.875000
1838,0,-0.106654,-0.131124,0.094597,-64200.709106,-609122.826986,-36834.728495,151054.845418,-8581.571360,2505.112488,444507.437500
1839,0,-0.103980,-0.104149,0.091062,-100654.845920,-356664.118273,-1766.586561,3138.090061,8992.760661,-44453.648465,1152500.500000
1840,0,0.115531,-0.149215,0.012053,-69132.097005,-326641.759115,13087.215712,-155633.218099,16206.850084,8519.276130,507250.968750
1841,0,-0.030131,-0.029273,0.073292,10770.096411,-410469.675781,-11100.115234,-75065.495703,10177.611204,-10242.125613,812233.875000
1842,0,-0.028367,-0.028999,0.053751,14721.738477,-398214.248437,5522.656934,-61162.629834,2817.057922,-9131.439429,754783.312500
1843,0,-0.004348,-0.010496,0.077068,214844.440430,-780114.764323,-19514.749095,3918.652293,9872.198509,-28108.583191,812233.875000
1844,0,-0.044009,-0.044009,0.073565,11469.643457,-244854.984961,16516.548682,-139573.128516,-5750.108327,2268.209171,455107.906250
1845,0,-0.031810,-0.031447,0.091520,10460.843445,-360168.948486,-9362.045788,-112887.769775,4155.956177,7755.487488,668273.562500
1846,0,0.134346,-0.104439,0.049033,-118736.475436,-325165.597957,-8130.102673,-269518.871394,1202.532094,6760.931295,624200.187500
1847,0,-0.031808,0.031447,0.070500,70506.268243,-361709.959635,27346.610338,18545.312307,13235.801634,5448.032661,450408.375000
1848,0,0.180405,0.045207,0.056035,-44506.935352,-221587.943359,7729.806097,134758.442969,5177.790483,-67.787062,156075.593750
1849,0,-0.041525,-0.000128,0.072033,669167.883681,-273836.156576,130556.696398,2365.189100,51532.273275,-7482.070093,895948.375000
1850,0,0.160961,0.092333,0.034990,-56527.221755,-201020.800454,17069.766824,93311.425959,7764.533264,2243.072011,208937.437500
1851,0,0.173514,0.066750,0.035030,-71262.641151,-145282.236892,17303.483901,69249.957210,-103.113846,1287.020907,128012.953125
1852,0,0.087495,-0.087495,0.052547,47539.432947,-225939.212109,46294.215430,114713.856250,4812.414545,-4623.318362,380295.375000
1853,0,-0.046303,-0.044788,0.012422,74546.385498,-303967.371826,9333.288879,-173723.281006,25510.607887,-1317.353512,506443.687500
1854,0,-0.056208,-0.056591,0.013587,63442.877658,-314844.402778,-6876.587972,-158496.287977,11599.390781,1099.924978,441365.562500
1855,0,-0.044009,-0.044009,0.031528,47320.596466,-258892.175781,22164.770679,-150746.160547,-10859.098865,-14694.919785,391646.750000
1856,0,-0.178724,-0.049885,0.049085,-61217.007272,-242555.848458,8576.928367,140150.585868,-998.791422,511.103735,294920.750000
