nodeid,nodetype,x,y,z,S11,S22,S33,S12,S13,S12,mises
1624,1,0.094995,-0.073041,0.057659,113065.211263,-96282.942220,47107.790283,-4327.411621,3248.739589,3655.044988,191076.031250
1625,1,0.094995,-0.073041,0.038439,102927.111165,-102516.496419,40307.257406,1050.458822,-5398.109123,764.448191,183903.031250
1626,1,0.094995,-0.073041,0.019220,111360.543457,-100523.157715,29090.823746,-7748.403646,6579.590332,-7818.776713,218430.312500
1627,1,0.080616,-0.058662,0.115317,4617.338100,-196940.791295,-13492.243914,92772.602679,-4168.527248,9001.074707,198138.968750
1628,1,0.080616,-0.058662,0.096098,13124.410156,-191033.041667,-11228.082916,86515.687174,-646.310954,5229.368210,213692.296875
1629,1,0.080616,-0.058662,0.076878,19207.638346,-185423.401042,-6060.267476,83561.547201,-1649.151787,-231.024363,343600.625000
1630,1,0.080616,-0.058662,0.057659,21739.235352,-179946.407552,-4807.843850,79199.181641,640.382395,-1186.396604,336741.218750
1631,1,0.080616,-0.058662,0.038439,16985.029297,-182624.947266,-7165.207721,79764.008789,1875.691307,-3594.179891,183903.031250
1632,1,0.080616,-0.058662,0.019220,20149.754743,-188804.898996,-4897.374041,80777.492746,6071.771249,-13944.222953,349715.843750
1633,1,0.066236,-0.044283,0.115317,-70905.329904,-262360.504464,-40241.633959,168274.008371,-2207.912271,9996.826974,230996.359375
1634,1,0.066236,-0.044283,0.096098,-65925.446859,-260308.423177,-41930.341064,169045.368164,-5915.931473,13393.464494,220580.437500
1635,1,0.066236,-0.044283,0.076878,-66072.073568,-261966.324219,-43374.338298,168848.166667,195.369710,-1282.400506,343600.625000
1636,1,0.066236,-0.044283,0.057659,-66884.097168,-262540.522135,-45305.971273,168485.095703,1382.716306,-2644.722090,550800.812500
1637,1,0.066236,-0.044283,0.038439,-68336.401204,-268576.278646,-47573.431274,170869.096680,1118.339973,-3686.945872,581433.062500
1638,1,0.066236,-0.044283,0.019220,-54933.812360,-260383.075893,-31437.503383,159453.968192,3061.663715,-16314.325649,222929.843750
1639,1,0.051857,-0.029903,0.115317,-145751.292969,-375643.416853,-74181.511440,237499.549386,5194.932789,2671.615479,244197.781250
1640,1,0.051857,-0.029903,0.096098,-167861.290283,-404481.307292,-95391.110677,248609.013021,-12973.831092,3069.041239,777705.187500
1641,1,0.051857,-0.029903,0.076878,-180636.146159,-394675.829427,-102878.902018,243665.265625,1876.269960,-1191.796335,711197.875000
1642,1,0.051857,-0.029903,0.057659,-165916.041097,-383240.696615,-97060.411133,242446.975260,435.892391,4179.225092,738402.750000
1643,1,0.051857,-0.029903,0.038439,-165467.816488,-394315.571615,-101525.439697,246991.030599,1682.055440,7158.132233,738402.750000
1644,1,0.051857,-0.029903,0.019220,-134154.269287,-364932.285645,-74496.437866,221713.786133,-3472.610216,-5861.596550,239386.500000
1645,1,-0.015524,0.057813,0.019220,-34717.123413,-1415183.789062,-97658.964600,-30995.062714,-9432.834442,-49843.369667,1272424.000000
1646,1,-0.015524,0.057813,0.038439,-49723.188151,-1439123.260417,-148741.023438,-48839.835612,-8699.878530,-40806.783386,1347880.500000
1647,1,-0.015524,0.057813,0.057659,-42062.552134,-1443566.729167,-156335.862956,-52930.266113,-4249.266084,-9241.700043,1309611.125000
1648,1,-0.015524,0.057813,0.076878,-45614.873779,-1453884.322917,-159725.306641,-56373.050456,187.732513,16904.869873,1404869.000000
1649,1,-0.015524,0.057813,0.096098,-41898.350057,-1437888.041667,-144676.844564,-48468.618571,1854.128082,38802.896973,1276506.125000
1650,1,-0.015524,0.057813,0.115317,-29502.610404,-1397975.741071,-91195.635385,-32137.440321,7062.384661,45536.042376,1276506.125000
1651,1,-0.015524,0.078149,0.019220,-5712.094570,-1386211.964286,-18325.110395,-5563.428720,-3281.481498,-1900.900785,1374047.500000
1652,1,-0.015524,0.078149,0.038439,-10969.108720,-1427256.822917,-54663.525879,-9941.296895,-3001.954753,-9814.998189,1400333.500000
1653,1,-0.015524,0.078149,0.057659,-9093.641546,-1425405.395833,-66157.155111,-14685.858154,-1407.783432,-1511.165278,1409160.250000
1654,1,-0.015524,0.078149,0.076878,-9492.331563,-1423572.604167,-65125.678223,-13707.696025,-899.366837,9794.320190,1409421.750000
1655,1,-0.015524,0.078149,0.096098,-10219.581685,-1415748.239583,-53243.237142,-8632.165098,-1412.996674,13554.119141,1399244.000000
1656,1,-0.015524,0.078149,0.115317,-6235.844448,-1367340.669643,-20582.377389,-5802.819071,3488.797259,4219.005053,1303408.250000
1657,1,-0.015524,0.098484,0.019220,-1104.779258,-1372750.428571,-5218.597142,-4180.463675,-2304.426734,10464.197826,1365281.875000
1658,1,-0.015524,0.098484,0.038439,-2075.817918,-1410278.333333,-20015.562459,-4375.207825,-1861.459442,8310.981794,1394728.000000
1659,1,-0.015524,0.098484,0.057659,-2174.106986,-1417696.750000,-30189.869466,-4775.306913,-1140.653337,4411.380594,1399257.500000
1660,1,-0.015524,0.098484,0.076878,-2492.381989,-1418115.656250,-29206.547770,-3855.381187,-143.993666,2243.849909,1397365.750000
1661,1,-0.015524,0.098484,0.096098,-2261.172272,-1405128.645833,-19057.233276,-3083.552996,1779.064519,-1701.387759,1365078.500000
1662,1,-0.015524,0.098484,0.115317,-911.750475,-1359490.366071,-4212.421997,-3393.917472,2626.656152,-5867.426113,1358207.125000
1663,1,-0.015524,0.118820,0.019220,-1108.248627,-1371155.758929,-5784.441110,-5657.798009,-2131.071771,15679.960310,1360987.375000
1664,1,-0.015524,0.118820,0.038439,-1877.902476,-1398755.822917,-21168.978597,-4807.140361,222.498426,19897.852620,1394728.000000
1665,1,-0.015524,0.118820,0.057659,-542.762515,-1403332.697917,-29626.032633,-2507.703793,877.196733,9521.527262,1394728.000000
1666,1,-0.015524,0.118820,0.076878,-1044.209132,-1405585.239583,-29664.731120,-1648.302426,1321.362352,-4464.729797,1393117.375000
1667,1,-0.015524,0.118820,0.096098,-1960.152340,-1398916.656250,-18122.251523,-3263.496214,3275.676183,-12678.509539,1377925.125000
1668,1,-0.015524,0.118820,0.115317,-701.499948,-1362872.812500,-3927.251144,-3257.871196,2315.552111,-11881.790006,1354974.125000
1669,1,-0.015524,0.139155,0.019220,-1580.081225,-1373308.892857,-16031.520037,-8047.178162,-2342.571872,26567.085798,1360987.375000
1670,1,-0.015524,0.139155,0.038439,1254.929199,-1384047.333333,-43958.362874,-7698.340088,1869.669724,35090.615723,1355706.000000
1671,1,-0.015524,0.139155,0.057659,1480.962237,-1382850.520833,-59042.703857,-2794.432086,3558.228363,13992.111918,1345827.375000
1672,1,-0.015524,0.139155,0.076878,-163.486618,-1385721.166667,-61278.819336,1310.455332,5350.467082,-12914.642151,1364342.750000
1673,1,-0.015524,0.139155,0.096098,-1584.878218,-1391983.927083,-46895.455078,-1989.893453,4652.766754,-32530.384847,1391246.875000
1674,1,-0.015524,0.139155,0.115317,202.404909,-1376663.053571,-10411.129828,-2577.492428,1892.911518,-24873.690465,1343426.250000
1675,1,-0.015524,0.159491,0.019220,-42113.558657,-1399048.357143,-65186.449184,17372.525678,2087.661429,55409.166853,1352333.375000
1676,1,-0.015524,0.159491,0.038439,-52486.225911,-1384891.687500,-116231.782389,17647.735881,8787.931646,57615.755208,1201556.000000
1677,1,-0.015524,0.159491,0.057659,-52468.228841,-1362696.906250,-140570.956380,29917.533325,13756.601125,22285.777191,1221514.125000
1678,1,-0.015524,0.159491,0.076878,-58759.717875,-1376143.187500,-152974.083333,43675.071503,6353.095052,-28955.607412,1202533.750000
1679,1,-0.015524,0.159491,0.096098,-63344.078410,-1404783.541667,-135084.920898,35637.583913,7069.424006,-67743.968750,1230918.875000
1680,1,-0.015524,0.159491,0.115317,-47056.872803,-1420490.732143,-59730.267635,23396.509077,9458.300134,-70129.516183,1395408.750000
1681,1,-0.101481,0.149265,0.115317,-229091.090123,-383564.122768,-61320.002511,-312596.772321,-33998.125349,-38245.631975,533953.625000
1682,1,-0.101481,0.149265,0.096098,-241626.805990,-383720.695312,-86753.593953,-309454.954427,-22150.932854,-17255.443339,456882.125000
1683,1,-0.101481,0.149265,0.076878,-227915.709635,-431497.863281,-107658.642578,-290437.924479,-7299.975311,-941.092651,495188.250000
1684,1,-0.101481,0.149265,0.057659,-203876.666667,-453038.294271,-112124.297363,-280412.325521,5619.155558,6845.317627,482149.593750
1685,1,-0.101481,0.149265,0.038439,-189357.060059,-418060.615234,-88592.059143,-272574.142578,15644.574158,20134.505493,474780.500000
1686,1,-0.101481,0.149265,0.019220,-210886.733941,-442212.145833,-74630.110257,-275810.109375,26709.701362,13077.992798,535849.125000
1687,1,-0.085724,0.158839,0.115317,6016.186384,-201655.155692,15568.672712,-184843.561663,-38557.024100,-31237.800049,453395.562500
1688,1,-0.085724,0.158839,0.096098,-12820.852344,-188346.460938,7759.350195,-174936.776562,-32837.500781,-21047.078125,349439.968750
1689,1,-0.085724,0.158839,0.076878,-14172.337891,-221855.940104,8907.308716,-187102.595703,-13955.217509,-9240.865356,340107.093750
1690,1,-0.085724,0.158839,0.057659,1160.224854,-242090.336426,9197.755127,-201689.406738,4452.019458,2505.946289,355314.562500
1691,1,-0.085724,0.158839,0.038439,29021.695173,-206688.167411,9171.987305,-182212.424107,18917.773795,17814.368992,368294.312500
1692,1,-0.085724,0.158839,0.019220,-6826.705078,-215916.575521,10797.252604,-191656.009115,53354.778809,19866.433899,349889.218750
1693,1,-0.069073,0.166756,0.115317,258638.980859,-127347.105933,64071.938281,-43040.096484,-42809.528894,-13458.782861,437307.687500
1694,1,-0.069073,0.166756,0.096098,210866.810832,-133446.379069,77905.362793,-43276.777018,-23848.168701,-9782.886993,381291.312500
1695,1,-0.069073,0.166756,0.076878,233053.615560,-110300.697428,89918.253255,-27335.340169,-9978.236196,-6905.265584,479548.187500
1696,1,-0.069073,0.166756,0.057659,225026.699219,-119553.076953,84688.589453,-39045.332812,3073.741956,-3016.465536,528281.500000
1697,1,-0.069073,0.166756,0.038439,226438.983789,-119029.291016,84589.360059,-43199.871094,15255.416968,-1673.965720,480844.187500
1698,1,-0.069073,0.166756,0.019220,165538.920563,-119824.626282,58630.221710,-86219.698654,42683.948166,13691.652534,452439.812500
1699,1,-0.051700,0.172933,0.115317,238067.294525,-56858.950531,82614.156464,41519.509521,-5893.819542,-13298.287537,437307.687500
1700,1,-0.051700,0.172933,0.096098,252676.784319,-50833.599452,117496.450614,64646.501901,1087.010594,-11828.972286,583439.812500
1701,1,-0.051700,0.172933,0.076878,223964.440848,-48263.475237,130234.311733,63025.012950,-5062.928711,-11722.942819,470520.062500
1702,1,-0.051700,0.172933,0.057659,302978.401782,-35488.833502,137576.987500,78676.433203,-6904.595044,1134.100952,429025.000000
1703,1,-0.051700,0.172933,0.038439,302509.352554,-33270.632573,140883.039714,73917.863607,15257.615356,-3825.781420,193220.531250
1704,1,-0.051700,0.172933,0.019220,238571.099457,-45245.623535,105953.120483,51918.752930,11602.738373,10814.755371,517975.375000
1705,1,-0.033788,0.177305,0.115317,141096.284877,-104402.243007,100411.988351,239312.717355,65456.578195,-11456.274349,531466.750000
1706,1,-0.033788,0.177305,0.096098,184694.444173,-25666.877747,142421.672038,216464.455729,30131.627808,-8955.579631,749073.437500
1707,1,-0.033788,0.177305,0.076878,135398.337565,-55266.957764,137735.667155,237228.932292,9993.300552,-7546.421387,816278.875000
1708,1,-0.033788,0.177305,0.057659,160348.779688,-60052.713477,132954.869531,216745.803906,-6728.481403,290.624512,470520.062500
1709,1,-0.033788,0.177305,0.038439,215620.310352,-85913.670703,144791.549805,221393.348828,-24943.177368,10692.780774,722592.437500
1710,1,-0.033788,0.177305,0.019220,207497.050130,-108497.255168,111877.597005,234707.090820,-63877.637004,8580.625031,184077.718750
1711,1,-0.101800,0.123754,0.019220,-135221.192220,-355310.050944,-55248.809245,160630.237101,13218.652384,-40506.842214,484825.062500
1712,1,-0.101800,0.123754,0.038439,-118290.182292,-314268.715983,-53139.172363,198071.610677,-5427.253098,-14539.642605,209191.156250
1713,1,-0.101800,0.123754,0.057659,-138784.796094,-291437.402051,-56231.078320,233514.598438,-1149.001855,-19981.968282,479224.750000
1714,1,-0.101800,0.123754,0.076878,-141445.857701,-395605.192522,-92145.255859,171044.434710,-596.490758,1717.910366,545546.750000
1715,1,-0.101800,0.123754,0.096098,-134309.486979,-378112.929688,-84065.800130,192923.143717,-9191.722148,19472.005859,529225.312500
1716,1,-0.101800,0.123754,0.115317,-99632.745257,-319745.077706,-50610.163644,163138.798689,-10264.562853,28246.827253,506284.875000
1717,1,-0.087421,0.109375,0.019220,-23574.277222,-206746.382080,-24045.092926,112605.147208,5134.974060,-18873.369781,140851.437500
1718,1,-0.087421,0.109375,0.038439,-44203.997884,-211842.650391,-25381.084513,134935.039917,-369.073491,-5332.386678,312394.531250
1719,1,-0.087421,0.109375,0.057659,-30780.395996,-202942.566081,-28826.694987,132205.508128,-1363.380264,-11379.443762,479224.750000
1720,1,-0.087421,0.109375,0.076878,-44445.799479,-223362.725911,-40898.355713,143781.988581,389.534546,-3479.523697,479224.750000
1721,1,-0.087421,0.109375,0.096098,-48104.844076,-231865.061849,-40341.848145,143597.145325,-4334.115896,13464.458822,169085.046875
1722,1,-0.087421,0.109375,0.115317,-37255.735770,-212485.045201,-30687.574411,125565.906756,-6337.865805,18900.928850,169831.625000
1723,1,-0.073041,0.094995,0.019220,37683.408203,-147831.154576,-8835.484985,54042.588832,7472.360142,-10181.216862,313934.031250
1724,1,-0.073041,0.094995,0.038439,35532.546875,-147322.559245,-3372.660197,55093.409429,2679.967931,-5383.199331,312394.531250
1725,1,-0.073041,0.094995,0.057659,37884.722819,-145102.425781,-4984.595886,54170.642937,1889.669764,-3715.934031,166460.390625
1726,1,-0.073041,0.094995,0.076878,34158.291341,-150846.746094,-11201.031667,56976.101657,1332.049438,-1811.512995,168230.562500
1727,1,-0.073041,0.094995,0.096098,29821.626953,-151658.317057,-12923.502177,60288.288452,-3008.381940,6362.009003,156611.218750
1728,1,-0.073041,0.094995,0.115317,28307.344029,-151716.165179,-13378.582528,60976.864572,-6085.657055,10446.067819,162480.609375
1729,1,-0.058662,0.080616,0.019220,106101.994141,-81741.799125,19547.299787,-14778.244507,7442.587472,-4879.877563,172167.078125
1730,1,-0.058662,0.080616,0.038439,115879.013346,-67974.547994,36272.033610,-23115.760198,2352.211323,313.944316,229546.625000
1731,1,-0.058662,0.080616,0.057659,112300.361328,-65150.201294,38554.674093,-25792.087530,4131.567342,-2397.678528,229546.625000
1732,1,-0.058662,0.080616,0.076878,113581.668294,-66945.966878,36287.537384,-23645.386202,1397.597493,-4319.687543,227961.187500
1733,1,-0.058662,0.080616,0.096098,116370.147135,-66271.264140,26825.572225,-22814.296143,-709.883893,19.555200,138647.109375
1734,1,-0.058662,0.080616,0.115317,96895.214844,-73937.047168,12630.748853,-11071.429248,-9391.490259,5580.611255,138647.109375
1735,1,-0.044283,0.066236,0.019220,179156.438616,-9810.640765,57980.463797,-82202.026210,743.783491,6210.900746,166339.000000
1736,1,-0.044283,0.066236,0.038439,205426.238932,9545.694967,94313.030518,-99400.113790,-3210.859390,8560.606941,408817.312500
1737,1,-0.044283,0.066236,0.057659,185826.909505,13472.449015,96965.961792,-102627.895142,6103.993601,-2349.284943,229546.625000
1738,1,-0.044283,0.066236,0.076878,189995.581380,7549.788656,94826.819784,-98379.906392,-394.488780,-6653.651390,227961.187500
1739,1,-0.044283,0.066236,0.096098,185854.227865,-8690.256165,72919.387227,-97567.198568,11834.852641,-14052.171672,335756.312500
1740,1,-0.044283,0.066236,0.115317,202531.350000,-3916.467285,49234.423047,-106015.794727,-12790.474646,-4573.513672,327482.625000
1741,1,-0.029903,0.051857,0.019220,245635.506696,72836.733259,117570.863002,-169980.084647,-32139.397025,28850.670131,693273.937500
1742,1,-0.029903,0.051857,0.038439,262475.194010,75447.362630,163532.413818,-193229.035482,-14665.145782,19061.147237,701811.000000
1743,1,-0.029903,0.051857,0.057659,268080.312500,80302.472656,178913.437826,-190809.467936,-4601.958883,-515.888468,666034.937500
1744,1,-0.029903,0.051857,0.076878,266956.308594,87811.690755,177977.273763,-181071.987142,7128.632772,-4316.056193,663645.562500
1745,1,-0.029903,0.051857,0.096098,262924.082682,80636.456380,168769.188151,-171748.700846,27670.751536,-28081.760579,335756.312500
1746,1,-0.029903,0.051857,0.115317,268410.016927,76889.895833,127201.490763,-180845.932943,29756.506348,-24691.016073,874540.625000
1747,1,-0.156583,0.114535,0.000000,-53447.703936,-331991.951923,-16786.579214,-203858.921875,3428.472337,35493.654297,329738.781250
1748,1,-0.176800,0.082658,0.000000,-87263.840495,-265976.750977,-10062.964643,-150987.773438,-14349.350474,1269.664378,388481.343750
1749,1,-0.189198,0.044543,0.000000,-71089.575546,-284528.735352,-20047.899704,-184895.962891,-11195.469597,-19137.968587,443855.531250
1750,1,-0.205874,-0.037217,0.000000,-23855.543267,-218045.864583,-3341.860392,142636.216146,-371.615811,1460.570954,345964.937500
1751,1,-0.196474,-0.075519,0.000000,-59684.269322,-108643.289621,7624.189296,82995.306152,-12894.615252,-11773.639701,84846.164062
1752,1,-0.171624,-0.120341,0.000000,-23825.433990,-134139.471497,10412.489437,70635.561768,-6049.573202,-7111.463220,230065.406250
1753,1,-0.146061,-0.150144,0.000000,-79546.490768,-110382.766907,6765.577293,75038.524353,-23173.958298,-819.325134,277527.187500
1754,1,-0.117850,-0.173842,0.000000,-24516.444199,-287204.884277,10886.090458,177859.380859,-23994.802460,12045.785400,483246.437500
1755,1,-0.066199,-0.199929,0.000000,-237763.771973,-132877.360352,-12500.662354,44635.498291,25533.366699,49678.900757,324604.687500
1756,1,-0.034788,-0.207227,0.000000,-130678.890625,-200921.300711,-54019.049003,-153871.212612,-24185.923898,-30813.493661,310889.406250
1757,1,-0.000126,-0.128994,0.000000,5105.108015,-1185873.705357,1810.159511,-4697.672241,124.529749,2986.736836,1237924.500000
1758,1,0.008411,-0.204782,0.000000,8686.270630,-612633.543750,-18051.759440,72593.190951,11689.877865,-41690.595605,505275.375000
1759,1,0.028576,-0.194630,0.000000,-37992.816956,-218998.192419,-80.669238,199696.722656,49474.737642,34.797607,266659.187500
1760,1,0.046612,-0.189160,0.000000,24312.714813,-3778.599121,16266.263214,121943.338867,16340.422592,8736.341309,102285.250000
1761,1,0.064577,-0.183653,0.000000,141757.862514,-5732.417751,36870.604397,65685.559501,-31903.308062,17182.393467,298966.656250
1762,1,0.102649,-0.169039,0.000000,56044.219727,-271040.725000,847.429622,-197872.689583,-10724.418188,24763.025924,501965.593750
1763,1,0.155355,-0.119756,0.000000,-54367.699263,-242645.674361,-1398.847656,-201261.557528,-2836.091886,-11923.071822,221915.812500
1764,1,0.175518,-0.083530,0.000000,-116514.299683,-358442.676758,-21440.291046,-181346.560059,14585.369804,-4968.769592,443847.843750
1765,1,0.189149,-0.048339,0.000000,-62952.206763,-304164.864063,-643.742822,-188768.667187,11084.658339,14026.655286,410377.281250
1766,1,0.208039,0.030627,0.000000,3671.180420,-268670.856250,-609.727173,162727.386719,-1681.155347,-5497.242749,457631.937500
1767,1,0.193622,0.081045,0.000000,-70332.301200,-125791.865583,3535.153634,83858.403181,14220.369428,11365.880096,106082.117188
1768,1,0.175979,0.116156,0.000000,-27638.987598,-163045.096191,-1854.161768,88826.457422,12771.114221,13731.450977,152687.359375
1769,1,0.109398,0.177475,0.000000,-67922.661227,-290171.310096,9643.143198,241923.265625,-2102.725886,1768.759953,468733.468750
1770,1,0.078812,0.195429,0.000000,-289613.955566,-458016.554688,-36220.495605,295096.371094,-13867.326660,-36150.591095,754412.375000
1771,1,0.020870,0.208203,0.000000,-284071.895647,-556850.899554,17557.690866,-179795.488281,2696.265451,63775.593471,683626.625000
1772,1,0.000107,0.128983,0.000000,2651.965581,-1362880.642857,-3186.260001,-6416.606376,-1645.211744,13835.970354,1360987.375000
1773,1,-0.014645,0.204636,0.000000,-188961.267004,-609591.716912,18238.047033,146044.186581,-6049.188268,64289.595330,837065.375000
1774,1,-0.029229,0.191657,0.000000,-86439.092882,-378832.591851,27173.545790,293890.229167,-61856.912543,41005.157878,184077.718750
1775,1,-0.046352,0.189265,0.000000,-56011.534877,-180000.864188,37675.301339,79731.405196,-3960.680769,11500.080776,184077.718750
1776,1,-0.065979,0.183476,0.000000,-2602.487584,-183916.028390,10815.826939,-130813.864955,34319.459856,-3012.529367,466040.750000
1777,1,-0.101509,0.165908,0.000000,-81266.504598,-295409.277344,1349.852254,-249896.535156,25336.489304,16544.689504,535849.125000
1778,1,-0.117152,0.154623,0.000000,-232440.031250,-453005.571615,-57864.556437,-210281.681966,-3186.855570,14815.506999,535849.125000
1779,1,-0.170075,-0.000049,0.000000,384049.614258,-24940.577972,42784.429993,1882.868164,31232.299194,3716.448650,376702.437500
1780,1,-0.088319,-0.000107,0.000000,385067.231771,-3286.714235,-680.507950,-2994.413767,3006.675547,-1707.782354,427601.718750
1781,1,0.088319,0.000107,0.000000,403849.393229,-7529.026760,-1997.733226,8965.352020,2076.214447,2291.505188,371294.937500
1782,1,0.169587,0.000483,0.000000,424578.755208,-14083.980789,41337.992116,9353.164225,-37997.889648,-3459.201497,378222.343750
1783,1,-0.091126,0.091316,0.000000,84239.577026,-105427.103394,1250.901505,6475.975211,974.716560,-1664.155701,140851.437500
1784,1,-0.033632,0.033888,0.000000,8521.100781,-262666.949219,-2412.504687,24727.221680,-25378.000562,12944.361389,169293.093750
1785,1,0.033517,0.033352,0.000000,23971.393206,-236445.684291,-2230.499985,-1713.499791,11557.546160,22212.005301,168988.421875
1786,1,0.120320,-0.119484,0.000000,-36807.785296,-98487.242467,22699.231271,-73215.753069,-15757.820220,43870.519671,233353.937500
1787,1,0.062527,-0.062376,0.000000,37381.010324,-167766.714565,5331.005964,64772.063895,473.113973,-8867.631531,201148.515625
1788,1,-0.033774,-0.033850,0.000000,73579.318624,-188909.805196,20023.336589,34639.035807,-28148.368627,446.988403,349869.687500
1789,1,0.000009,0.047764,0.000000,55779.406413,-1270312.963542,-88494.469076,-41567.007812,-14359.419434,-77578.444377,1256417.750000
1790,1,0.091290,0.091136,0.000000,62284.909302,-127825.772217,509.890339,-27983.957245,3909.032768,-4980.666546,445731.562500
1791,1,-0.000117,-0.047825,0.000000,51471.984375,-1144968.541667,-24657.807780,3.656250,3576.971608,45769.719584,1161709.000000
1792,1,-0.091308,-0.091117,0.000000,30972.500977,-157844.411482,1148.391357,-61689.150391,-1818.419837,10051.335767,420822.687500
1793,1,0.205044,-0.011853,0.000000,95219.044617,-327001.482537,1351.963961,-77241.899745,-15485.656135,3958.019870,474498.218750
1794,1,0.185070,-0.098793,0.000000,-56318.743408,-161408.710205,-5214.797974,-74245.128418,14924.755299,-6642.185760,193231.015625
1795,1,0.115768,-0.156275,0.000000,-36587.583008,-442735.890625,-19703.241755,-188240.205611,76.544422,-2816.661871,807811.687500
1796,1,0.082720,-0.176934,0.000000,84328.981445,-158563.270508,7961.236084,-118489.979004,-40356.474243,46154.276917,298966.656250
1797,1,-0.047221,-0.191276,0.000000,-25835.946181,-28752.075087,15509.127875,-127820.306641,104.371311,11596.673109,187100.687500
1798,1,-0.084858,-0.175037,0.000000,130002.166016,-188038.960938,17132.461667,114972.709717,32042.631714,29037.510620,629951.125000
1799,1,-0.116625,-0.156328,0.000000,-96009.852992,-431829.462054,-33479.692697,158119.917132,8456.093331,-11007.008432,500275.562500
1800,1,-0.165547,-0.102406,0.000000,-134458.297266,-370728.185937,-6590.807715,197223.606641,1351.213266,-18217.563086,393607.843750
1801,1,-0.192059,-0.024738,0.000000,71612.258894,-257829.476562,-8943.589478,152450.536272,19376.481960,26791.559670,437297.750000
1802,1,-0.208653,0.016902,0.000000,39264.899455,-306123.996094,-16406.225810,-106490.469238,15072.008830,-2850.619202,445331.343750
1803,1,-0.202055,0.056719,0.000000,-68672.105469,-158284.567188,-2566.691650,-139900.108594,-4675.595923,4979.262297,207590.703125
1804,1,-0.155843,0.133672,0.000000,-53876.808465,-96001.393760,6264.374229,-144347.787829,-6278.823814,11650.133288,207941.109375
1805,1,-0.084529,0.175340,0.000000,-29634.736572,-210116.828125,19240.358203,-230954.835156,44992.649316,-4045.967725,349889.218750
1806,1,0.046276,0.188643,0.000000,-65898.772369,-162442.408203,40986.786865,-96040.638367,5710.221970,-3538.160950,350600.468750
1807,1,0.086256,0.176636,0.000000,-33047.026042,-317901.220052,14927.218479,244867.984375,-34752.631782,-14903.972073,720476.375000
1808,1,0.118495,0.155896,0.000000,-148570.745051,-370250.720881,-24042.036688,186809.398349,12358.186590,20222.022061,569628.125000
1809,1,0.154782,0.142127,0.000000,-114621.853125,-110459.678601,-2250.524854,130316.788086,8939.504938,-1106.762027,259779.281250
1810,1,0.166778,0.100966,0.000000,-134761.843506,-356415.986328,-25943.038620,194506.375244,2589.200600,22148.549820,356337.437500
1811,1,0.183500,0.065393,0.000000,-100583.997721,-373282.654297,-10572.831787,189576.065104,20588.337941,-11266.741435,678478.875000
1812,1,-0.119632,0.120921,0.000000,-54022.590820,-92575.785400,-4359.028564,-88322.313843,-12660.871582,-40886.143066,72105.578125
1813,1,-0.105518,0.105764,0.000000,46853.311279,-156933.233398,7931.429504,35163.928467,-8875.831299,-9221.129150,529720.750000
1814,1,-0.076765,0.076897,0.000000,84424.707031,-106957.699777,2987.196132,11263.898089,1757.840942,2106.182007,172167.078125
1815,1,-0.062425,0.062478,0.000000,81857.695417,-103498.830287,6161.688407,9369.609183,1437.780692,8106.996401,159049.812500
1816,1,-0.048056,0.048108,0.000000,91236.087402,-97206.650879,21986.292542,11725.702148,-1948.408279,23571.529297,169293.093750
1817,1,-0.166901,0.100523,0.000000,-90251.504883,-320673.190625,-14952.260452,-163453.062891,-18705.010742,14682.804883,191451.296875
1818,1,-0.183951,0.063571,0.000000,-98346.597070,-288054.925000,-12619.537061,-179912.953125,-14608.275739,-2082.860339,403039.625000
1819,1,-0.192269,0.024631,0.000000,98713.780204,-242928.464286,-8288.709813,-156322.028739,10241.639988,-30861.686227,443855.531250
1820,1,-0.047015,-0.000037,0.000000,411823.203125,-162163.812027,41515.339493,-13961.475342,-44095.318390,3303.828156,676586.562500
1821,1,-0.067876,-0.000024,0.000000,362418.958333,16378.529460,12303.294434,1352.201742,-12560.374502,-7665.021800,358507.437500
1822,1,-0.108652,-0.000089,0.000000,394634.695312,-3344.142758,-1160.269863,-3448.244499,1533.741317,-1216.002930,417445.218750
1823,1,-0.128983,-0.000037,0.000000,393777.408482,-5773.054391,248.866250,-3658.632359,2675.839111,511.083248,393924.968750
1824,1,-0.149392,-0.000014,0.000000,399865.250000,-5631.396091,6534.624414,-1471.018723,9904.000244,2926.104378,376702.437500
1825,1,0.000865,0.169993,0.000000,-138522.547256,-1412762.312500,-114613.092425,-17385.529419,7876.511876,99615.175223,1300841.375000
1826,1,0.000162,0.149378,0.000000,10805.620289,-1386734.732143,-9688.496320,-6532.843079,-3750.103412,33781.561663,1355819.500000
1827,1,0.000089,0.108651,0.000000,4389.732239,-1349905.035714,67.438799,-6497.892439,-676.713442,8194.520333,1342981.500000
1828,1,0.000037,0.088319,0.000000,5866.551579,-1342297.866071,-2996.036527,-5946.456107,453.738920,2820.588743,1316578.125000
1829,1,0.000008,0.068001,0.000000,-1598.070297,-1334826.476562,-23938.338875,-784.436714,-491.140976,-22316.086476,1256417.750000
1830,1,-0.101231,0.183784,0.000000,-111584.124198,-249367.822545,8636.998352,-269865.333705,944.613774,-14680.744306,501559.125000
1831,1,-0.133603,0.161614,0.000000,-82315.144455,-158304.383789,8560.502411,-74596.144165,-20360.124557,14580.471308,173313.765625
1832,1,0.033429,-0.033377,0.000000,-8695.682699,-324389.472656,-24021.906616,60997.586344,12611.093911,-12535.083374,239386.500000
